reference,Centrale,inverter.name,Invertername Corrected,Inverter num,inverter.serial,inverter.model,inverter.data.address,enabled,puissance Nominale (kW)
P001451,Campistrous,Onduleur Z,Onduleur Z,25,2001808598,SMA/Sunny Mini Central/11000TL,2001808598,True,10.71
P001452,Lyc̩e Bourdelle,Onduleur 1,Onduleur 1,1,959490,POWER ONE/AURORA TRIO/PVI-10.0-OUTD,959490,True,11.96
P001452,Lyc̩e Bourdelle,Onduleur 2,Onduleur 2,2,300645,POWER ONE/AURORA TRIO/PVI-10.0-OUTD,300645,True,11.96
P001452,Lyc̩e Bourdelle,Onduleur 3,Onduleur 3,3,959479,POWER ONE/AURORA TRIO/PVI-10.0-OUTD,959479,True,11.96
P001455,Lyc̩e Jean de Prades,"Onduleur 1 (11,5 kWc)",Onduleur 1 ,1,018309,POWER ONE/AURORA TRIO/PVI-10.0-OUTD,018309,True,11.5
P001455,Lyc̩e Jean de Prades,"Onduleur 2 (11,5 kWc)",Onduleur 2 ,2,690288,POWER ONE/AURORA TRIO/PVI-10.0-OUTD,690288,True,11.5
P001455,Lyc̩e Jean de Prades,"Onduleur 3 (11,5 kWc)",Onduleur 3 ,3,018319,POWER ONE/AURORA TRIO/PVI-10.0-OUTD,018319,True,11.5
P001455,Lyc̩e Jean de Prades,"Onduleur 4 (11,73kWc)",Onduleur 4 ,4,018310,POWER ONE/AURORA TRIO/PVI-10.0-OUTD,018310,True,11.73
P001455,Lyc̩e Jean de Prades,"Onduleur 5 (11,73kWc)",Onduleur 5 ,5,227604,POWER ONE/AURORA TRIO/PVI-10.0-OUTD,227604,True,11.73
P001455,Lyc̩e Jean de Prades,"Onduleur 6 (14,72 kWc)",Onduleur 6 ,6,605266,POWER ONE/AURORA TRIO/PVI-10.0-OUTD,605266,True,14.72
P001455,Lyc̩e Jean de Prades,"Onduleur 7 (11,96 kWc)",Onduleur 7 ,7,018327,POWER ONE/AURORA TRIO/PVI-10.0-OUTD,018327,True,11.96
P001455,Lyc̩e Jean de Prades,"Onduleur 8 (11,96 kWc)",Onduleur 8 ,8,018315,POWER ONE/AURORA TRIO/PVI-10.0-OUTD,018315,True,11.96
P001462,Coll̬ge La Nadi̬re,Onduleur 1,Onduleur 1,1,959478,POWER ONE/AURORA TRIO/PVI-10.0-OUTD,959478,True,
P001462,Coll̬ge La Nadi̬re,Onduleur 2,Onduleur 2,2,302604,POWER ONE/AURORA TRIO/PVI-10.0-OUTD,302604,True,
P001462,Coll̬ge La Nadi̬re,Onduleur 3,Onduleur 3,3,959480,POWER ONE/AURORA TRIO/PVI-10.0-OUTD,959480,True,
P001490,Coll̬ge Alaric,Onduleur 940352,Onduleur 940352,1,940352,POWER ONE/AURORA TRIO/PVI-12.5-OUTD,940352,True,14.26
P001490,Coll̬ge Alaric,Onduleur 959475,Onduleur 959475,2,959475,POWER ONE/AURORA TRIO/PVI-10.0-OUTD,959475,True,11.04
P001490,Coll̬ge Alaric,Onduleur 959486,Onduleur 959486,3,959486,POWER ONE/AURORA TRIO/PVI-10.0-OUTD,959486,True,10.12
P001491,Coll̬ge Brassens,Onduleur 112874,Onduleur 112874,4,112874,POWER ONE/AURORA TRIO/PVI-10.0-OUTD,112874,True,
P001491,Coll̬ge Brassens,Onduleur 959466,Onduleur 959466,5,959466,POWER ONE/AURORA TRIO/PVI-10.0-OUTD,959466,True,
P001491,Coll̬ge Brassens,Onduleur 959473,Onduleur 959473,6,959473,POWER ONE/AURORA TRIO/PVI-12.5-OUTD,959473,True,
P001493,Coll̬ge Montesquieu,Onduleur 1,Onduleur 1,1,959464,POWER ONE/AURORA TRIO/PVI-12.5-OUTD,,True,
P001493,Coll̬ge Montesquieu,Onduleur 2,Onduleur 2,2,929791,POWER ONE/AURORA TRIO/PVI-12.5-OUTD,,True,
P001493,Coll̬ge Montesquieu,Onduleur 3,Onduleur 3,3,959485,POWER ONE/AURORA TRIO/PVI-10.0-OUTD,,True,
P001493,Coll̬ge Montesquieu,Onduleur 4,Onduleur 4,4,959462,POWER ONE/AURORA TRIO/PVI-10.0-OUTD,,True,
P001493,Coll̬ge Montesquieu,Onduleur 5,Onduleur 5,5,241015,POWER ONE/AURORA TRIO/PVI-10.0-OUTD,,True,
P001493,Coll̬ge Montesquieu,Onduleur 6 ,Onduleur 6 ,6,056802,POWER ONE/AURORA TRIO/PVI-10.0-OUTD,,True,
P001493,Coll̬ge Montesquieu,Onduleur 7,Onduleur 7,7,959482,POWER ONE/AURORA TRIO/PVI-10.0-OUTD,,True,
P001493,Coll̬ge Montesquieu,Onduleur 8,Onduleur 8,8,788475,POWER ONE/AURORA TRIO/PVI-10.0-OUTD,,True,
P001494,Coll̬ge Gaston Bonheur,Onduleur 1 (13.5kWc),Onduleur 1 ,1,940354,POWER ONE/AURORA TRIO/PVI-12.5-OUTD,940354,True,13.5
P001494,Coll̬ge Gaston Bonheur,Onduleur 2 (13.5kWc),Onduleur 2 ,2,305103,POWER ONE/AURORA TRIO/PVI-12.5-OUTD,305103,True,13.5
P001494,Coll̬ge Gaston Bonheur,Onduleur 3 (11.5kWc) ,Onduleur 3 ,3,959481,POWER ONE/AURORA TRIO/PVI-10.0-OUTD,959481,True,11.5
P001494,Coll̬ge Gaston Bonheur,"Onduleur 4 (10,5 kWc)",Onduleur 4 ,4,300344,POWER ONE/AURORA TRIO/PVI-10.0-OUTD,300344,True,10.5
P001494,Coll̬ge Gaston Bonheur,Onduleur 5 (12kWc),Onduleur 5 ,5,300213,POWER ONE/AURORA TRIO/PVI-10.0-OUTD,300213,True,12.0
P001494,Coll̬ge Gaston Bonheur,Onduleur 6 (12kWc) ,Onduleur 6 ,6,959483,POWER ONE/AURORA TRIO/PVI-10.0-OUTD,959483,True,12.0
P001494,Coll̬ge Gaston Bonheur,Onduleur 7 (12kWc),Onduleur 7 ,7,302698,POWER ONE/AURORA TRIO/PVI-10.0-OUTD,302698,True,12.0
P001494,Coll̬ge Gaston Bonheur,Onduleur 8 (12kWc) ,Onduleur 8 ,8,959487,POWER ONE/AURORA TRIO/PVI-10.0-OUTD,959487,True,12.0
P001497,Lyc̩e Le Montat,Onduleur 1,Onduleur 1,1,300504,POWER ONE/AURORA TRIO/PVI-12.5-OUTD,300504,True,13.5
P001497,Lyc̩e Le Montat,Onduleur 2,Onduleur 2,2,304983,POWER ONE/AURORA TRIO/PVI-10.0-OUTD,304983,True,11.7
P001497,Lyc̩e Le Montat,Onduleur 3,Onduleur 3,3,302886,POWER ONE/AURORA TRIO/PVI-12.5-OUTD,302886,True,10.8
P001500,Lyc̩e Beaumont de Lomagne,Onduleur 1 (12 kWc),Onduleur 1 ,1,959468,POWER ONE/AURORA TRIO/PVI-10.0-OUTD,959468,True,12.0
P001500,Lyc̩e Beaumont de Lomagne,Onduleur 2 (12kWc) ,Onduleur 2 ,2,060184,POWER ONE/AURORA TRIO/PVI-10.0-OUTD,060184,True,12.0
P001500,Lyc̩e Beaumont de Lomagne,Onduleur 3 (10kWc) ,Onduleur 3 ,3,959463,POWER ONE/AURORA TRIO/PVI-10.0-OUTD,959463,True,10.0
P001506,Lyc̩e Vicat,Onduleur Nord-Est,Onduleur Nord-Est,1,850494,POWER ONE/AURORA TRIO/PVI-12.5-OUTD,850494,True,16.0
P001506,Lyc̩e Vicat,Onduleur Sud-Ouest,Onduleur Sud-Ouest,2,304795,POWER ONE/AURORA TRIO/PVI-12.5-OUTD,304795,True,14.0
P001556,Bontempi,Onduleur 1 - Local A,Onduleur 1 - Local A,1,2110033012,SMA/Sunny Tripower/17000TL,2110033012,True,18.4
P001556,Bontempi,Onduleur 10 - Local B,Onduleur 10 - Local B,10,2110219933,SMA/Sunny Tripower/17000TL,2110219933,True,18.4
P001556,Bontempi,Onduleur 11 - Local B,Onduleur 11 - Local B,11,2110219937,SMA/Sunny Tripower/17000TL,2110219937,True,18.4
P001556,Bontempi,Onduleur 12 - Local B,Onduleur 12 - Local B,12,2110220293,SMA/Sunny Tripower/17000TL,2110220293,True,18.4
P001556,Bontempi,Onduleur 13 - Local B,Onduleur 13 - Local B,13,2110219561,SMA/Sunny Tripower/17000TL,2110219561,True,18.4
P001556,Bontempi,Onduleur 14 - Local B,Onduleur 14 - Local B,14,2110220131,SMA/Sunny Tripower/10000TL,2110220131,True,11.04
P001556,Bontempi,Onduleur 15 - Local B,Onduleur 15 - Local B,15,2110220316,SMA/Sunny Tripower/17000TL,2110220316,True,19.32
P001556,Bontempi,Onduleur 16 - Local B,Onduleur 16 - Local B,16,2110306312,SMA/Sunny Tripower/17000TL,2110306312,True,19.32
P001556,Bontempi,Onduleur 17 - Local B,Onduleur 17 - Local B,17,2110219811,SMA/Sunny Tripower/17000TL,2110219811,True,19.55
P001556,Bontempi,Onduleur 18 - Local B,Onduleur 18 - Local B,18,2110015755,SMA/Sunny Tripower/17000TL,2110015755,True,19.55
P001556,Bontempi,Onduleur 2 - Local A,Onduleur 2 - Local A,2,2110219873,SMA/Sunny Tripower/17000TL,2110219873,True,18.4
P001556,Bontempi,Onduleur 3 - Local A,Onduleur 3 - Local A,3,2110219511,SMA/Sunny Tripower/17000TL,2110219511,True,18.4
P001556,Bontempi,Onduleur 4 - Local A,Onduleur 4 - Local A,4,2110015718,SMA/Sunny Tripower/17000TL,2110015718,True,18.4
P001556,Bontempi,Onduleur 5 - Local A,Onduleur 5 - Local A,5,2110219667,SMA/Sunny Tripower/17000TL,2110219667,True,18.4
P001556,Bontempi,Onduleur 6 - Local A,Onduleur 6 - Local A,6,2110219659,SMA/Sunny Tripower/17000TL,2110219659,True,18.4
P001556,Bontempi,Onduleur 7 - Local A,Onduleur 7 - Local A,7,2110027454,SMA/Sunny Tripower/17000TL,2110027454,True,18.4
P001556,Bontempi,Onduleur 8 - Local A,Onduleur 8 - Local A,8,2110219510,SMA/Sunny Tripower/17000TL,2110219510,True,18.4
P001556,Bontempi,Onduleur 9 - Local A,Onduleur 9 - Local A,9,2110219639,SMA/Sunny Tripower/17000TL,2110219639,True,18.4
P001558,Momeres,Onduleur A - Local 1,Onduleur A - Local 1,1,2110645641,SMA/Sunny Tripower/17000TL,2110645641,True,18.4
P001558,Momeres,Onduleur AB - Local 4,Onduleur AB - Local 4,2,2110399704,SMA/Sunny Tripower/17000TL,2110399704,True,18.4
P001558,Momeres,Onduleur B - Local 1,Onduleur B - Local 1,3,2110149296,SMA/Sunny Tripower/17000TL,2110149296,True,18.4
P001558,Momeres,Onduleur BB - Local 4,Onduleur BB - Local 4,4,2110191360,SMA/Sunny Tripower/17000TL,2110191360,True,18.4
P001558,Momeres,Onduleur C - Local 1,Onduleur C - Local 1,5,2110402191,SMA/Sunny Tripower/17000TL,2110402191,True,21.2
P001558,Momeres,Onduleur CB - Local 4,Onduleur CB - Local 4,6,2110080383,SMA/Sunny Tripower/17000TL,2110080383,True,21.2
P001558,Momeres,Onduleur D - Local 1,Onduleur D - Local 1,7,2110637558,SMA/Sunny Tripower/17000TL,2110637558,True,18.4
P001558,Momeres,Onduleur DB - Local 4,Onduleur DB - Local 4,8,2110121273,SMA/Sunny Tripower/17000TL,2110121273,True,19.875
P001558,Momeres,Onduleur E - Local 1,Onduleur E - Local 1,9,2110130393,SMA/Sunny Tripower/17000TL,2110130393,True,18.4
P001558,Momeres,Onduleur EB - Local 4,Onduleur EB - Local 4,10,2110400562,SMA/Sunny Tripower/10000TL,2110400562,True,12.42
P001558,Momeres,Onduleur F - Local 1,Onduleur F - Local 1,11,2110394735,SMA/Sunny Tripower/17000TL,2110394735,True,18.4
P001558,Momeres,Onduleur G - Local 1,Onduleur G - Local 1,12,2110067922,SMA/Sunny Tripower/17000TL,2110067922,True,18.4
P001558,Momeres,Onduleur H - Local 1,Onduleur H - Local 1,13,2110151815,SMA/Sunny Tripower/17000TL,2110151815,True,18.4
P001558,Momeres,Onduleur I - Local 2,Onduleur I - Local 2,14,2110194468,SMA/Sunny Tripower/17000TL,2110194468,True,18.4
P001558,Momeres,Onduleur J - Local 2,Onduleur J - Local 2,15,2110620565,SMA/Sunny Tripower/17000TL,2110620565,True,18.4
P001558,Momeres,Onduleur L - Local 2,Onduleur L - Local 2,16,2110405454,SMA/Sunny Tripower/17000TL,2110405454,True,18.4
P001558,Momeres,Onduleur M - Local 2,Onduleur M - Local 2,17,2110412590,SMA/Sunny Tripower/17000TL,2110412590,True,19.32
P001558,Momeres,Onduleur N - Local 2,Onduleur N - Local 2,18,2110196345,SMA/Sunny Tripower/17000TL,2110196345,True,19.32
P001558,Momeres,Onduleur O - Local 2,Onduleur O - Local 2,19,2110477402,SMA/Sunny Tripower/17000TL,2110477402,True,19.32
P001558,Momeres,Onduleur P - Local 2,Onduleur P - Local 2,20,2110088575,SMA/Sunny Tripower/17000TL,2110088575,True,19.32
P001558,Momeres,Onduleur Q - Local 2,Onduleur Q - Local 2,21,2110197261,SMA/Sunny Tripower/17000TL,2110197261,True,19.32
P001558,Momeres,Onduleur R - Local 3,Onduleur R - Local 3,22,2110048765,SMA/Sunny Tripower/17000TL,2110048765,True,19.32
P001558,Momeres,Onduleur S - Local 3,Onduleur S - Local 3,23,2110028083,SMA/Sunny Tripower/17000TL,2110028083,True,
P001558,Momeres,Onduleur S - Local 3,Onduleur S - Local 3,24,2110063388,SMA/Sunny Tripower/17000TL,2110063388,True,19.32
P001558,Momeres,Onduleur T - Local 3,Onduleur T - Local 3,25,2110412727,SMA/Sunny Tripower/17000TL,2110412727,True,19.32
P001558,Momeres,Onduleur U - Local 3,Onduleur U - Local 3,26,2110196810,SMA/Sunny Tripower/17000TL,2110196810,True,19.32
P001558,Momeres,Onduleur V - Local 3,Onduleur V - Local 3,27,2110620197,SMA/Sunny Tripower/17000TL,2110620197,True,19.32
P001558,Momeres,Onduleur W - Local 3,Onduleur W - Local 3,28,2110089659,SMA/Sunny Tripower/17000TL,2110089659,True,19.32
P001558,Momeres,Onduleur X - Local 3,Onduleur X - Local 3,29,2110305420,SMA/Sunny Tripower/17000TL,2110305420,True,19.32
P001558,Momeres,Onduleur Y - Local 3,Onduleur Y - Local 3,30,2110194434,SMA/Sunny Tripower/10000TL,2110194434,True,10.12
P001560,Clarens,Onduleur 1 - Local 1,Onduleur 1 - Local 1,1,2110219688,SMA/Sunny Tripower/17000TL,2110219688,True,19.32
P001560,Clarens,Onduleur 10 - Local 2,Onduleur 10 - Local 2,10,2110219685,SMA/Sunny Tripower/15000TL,2110219685,True,16.56
P001560,Clarens,Onduleur 11 - Local 3,Onduleur 11 - Local 3,11,2110079621,SMA/Sunny Tripower/17000TL,2110079621,True,19.32
P001560,Clarens,Onduleur 12 - Local 3,Onduleur 12 - Local 3,12,2110080008,SMA/Sunny Tripower/17000TL,2110080008,True,18.4
P001560,Clarens,Onduleur 13 - Local 3,Onduleur 13 - Local 3,13,2110080031,SMA/Sunny Tripower/17000TL,2110080031,True,18.4
P001560,Clarens,Onduleur 14 - Local 3,Onduleur 14 - Local 3,14,2110220019,SMA/Sunny Tripower/17000TL,2110220019,True,19.55
P001560,Clarens,Onduleur 15 - Local 3,Onduleur 15 - Local 3,15,2110080287,SMA/Sunny Tripower/17000TL,2110080287,True,19.55
P001560,Clarens,Onduleur 2 - Local 1,Onduleur 2 - Local 1,2,2110219548,SMA/Sunny Tripower/17000TL,2110219548,True,19.32
P001560,Clarens,Onduleur 3 - Local 1,Onduleur 3 - Local 1,3,2110219691,SMA/Sunny Tripower/17000TL,2110219691,True,19.32
P001560,Clarens,Onduleur 4 - Local 1,Onduleur 4 - Local 1,4,2110194965,SMA/Sunny Tripower/17000TL,2110194965,True,19.32
P001560,Clarens,Onduleur 5 - Local 1,Onduleur 5 - Local 1,5,2110219517,SMA/Sunny Tripower/17000TL,2110219517,True,19.32
P001560,Clarens,Onduleur 6 - Local 2,Onduleur 6 - Local 2,6,2110219502,SMA/Sunny Tripower/17000TL,2110219502,True,19.32
P001560,Clarens,Onduleur 7 - Local 2,Onduleur 7 - Local 2,7,2110219504,SMA/Sunny Tripower/17000TL,2110219504,True,19.32
P001560,Clarens,Onduleur 8 - Local 2,Onduleur 8 - Local 2,8,2110219499,SMA/Sunny Tripower/17000TL,2110219499,True,19.32
P001560,Clarens,Onduleur 9 - Local 2,Onduleur 9 - Local 2,9,2110219497,SMA/Sunny Tripower/17000TL,2110219497,True,19.32
P001561,Recurt,Onduleur 1,Onduleur 1,1,2110289420,SMA/Sunny Tripower/17000TL,2110289420,True,19.32
P001561,Recurt,Onduleur 10,Onduleur 10,10,2110207994,SMA/Sunny Tripower/17000TL,2110207994,True,19.32
P001561,Recurt,Onduleur 11,Onduleur 11,11,2110015405,SMA/Sunny Tripower/17000TL,2110015405,True,19.32
P001561,Recurt,Onduleur 12,Onduleur 12,12,2110412726,SMA/Sunny Tripower/17000TL,2110412726,True,19.32
P001561,Recurt,Onduleur 13,Onduleur 13,13,2110290216,SMA/Sunny Tripower/15000TL,2110290216,True,16.56
P001561,Recurt,Onduleur 2,Onduleur 2,2,2110290209,SMA/Sunny Tripower/17000TL,2110290209,True,19.32
P001561,Recurt,Onduleur 3,Onduleur 3,3,2110290215,SMA/Sunny Tripower/17000TL,2110290215,True,19.32
P001561,Recurt,Onduleur 4,Onduleur 4,4,2110290016,SMA/Sunny Tripower/17000TL,2110290016,True,19.32
P001561,Recurt,Onduleur 5,Onduleur 5,5,2110289399,SMA/Sunny Tripower/17000TL,2110289399,True,19.32
P001561,Recurt,Onduleur 6,Onduleur 6,6,2110290025,SMA/Sunny Tripower/17000TL,2110290025,True,19.32
P001561,Recurt,Onduleur 7,Onduleur 7,7,2110289408,SMA/Sunny Tripower/17000TL,2110289408,True,19.32
P001561,Recurt,Onduleur 8,Onduleur 8,8,2110289584,SMA/Sunny Tripower/17000TL,2110289584,True,19.32
P001561,Recurt,Onduleur 9,Onduleur 9,9,2110289450,SMA/Sunny Tripower/17000TL,2110289450,True,19.32
P001562,Clelles,Onduleur 1 - Local A,Onduleur 1 - Local A,1,2001861928,SMA/Sunny Mini Central/8000TL,2001861928,True,8.82
P001562,Clelles,Onduleur 10 - Local A,Onduleur 10 - Local A,10,2100497052,SMA/Sunny Boy/4000TL,2100497052,True,4.62
P001562,Clelles,Onduleur 11 - Local B,Onduleur 11 - Local B,11,2001990156,SMA/Sunny Mini Central/9000TL,2001990156,True,9.45
P001562,Clelles,Onduleur 12 - Local B,Onduleur 12 - Local B,12,2001990377,SMA/Sunny Mini Central/9000TL,2001990377,True,9.45
P001562,Clelles,Onduleur 13 - Local B,Onduleur 13 - Local B,13,2001990330,SMA/Sunny Mini Central/9000TL,2001990330,True,9.45
P001562,Clelles,Onduleur 14 - Local B,Onduleur 14 - Local B,14,2001990374,SMA/Sunny Mini Central/9000TL,2001990374,True,9.45
P001562,Clelles,Onduleur 15 - Local B,Onduleur 15 - Local B,15,2001990254,SMA/Sunny Mini Central/9000TL,2001990254,True,9.45
P001562,Clelles,Onduleur 16 - Local B,Onduleur 16 - Local B,16,2001990429,SMA/Sunny Mini Central/9000TL,2001990429,True,9.45
P001562,Clelles,Onduleur 17 - Local C,Onduleur 17 - Local C,17,2002021192,SMA/Sunny Mini Central/9000TL,2002021192,True,10.08
P001562,Clelles,Onduleur 18 - Local C,Onduleur 18 - Local C,18,2001990331,SMA/Sunny Mini Central/9000TL,2001990331,True,10.08
P001562,Clelles,Onduleur 19 - Local C,Onduleur 19 - Local C,19,2001990352,SMA/Sunny Mini Central/9000TL,2001990352,True,10.08
P001562,Clelles,Onduleur 2 - Local A,Onduleur 2 - Local A,2,2001861907,SMA/Sunny Mini Central/8000TL,2001861907,True,8.82
P001562,Clelles,Onduleur 20 - Local C,Onduleur 20 - Local C,20,2001990434,SMA/Sunny Mini Central/9000TL,2001990434,True,10.08
P001562,Clelles,Onduleur 21 - Local C,Onduleur 21 - Local C,21,2002022669,SMA/Sunny Mini Central/9000TL,2002022669,True,10.08
P001562,Clelles,Onduleur 22 - Local C,Onduleur 22 - Local C,22,2002020949,SMA/Sunny Mini Central/9000TL,2002020949,True,10.08
P001562,Clelles,Onduleur 23 - Local C,Onduleur 23 - Local C,23,2100080166,SMA/Sunny Boy/4000TL,2100080166,True,4.2
P001562,Clelles,Onduleur 24 - Local C,Onduleur 24 - Local C,24,2100496881,SMA/Sunny Boy/4000TL,2100496881,True,4.62
P001562,Clelles,Onduleur 3 - Local A,Onduleur 3 - Local A,3,2001861921,SMA/Sunny Mini Central/8000TL,2001861921,True,8.82
P001562,Clelles,Onduleur 4 - Local A,Onduleur 4 - Local A,4,2000189715,SMA/Sunny Mini Central/8000TL,2000189715,True,8.82
P001562,Clelles,Onduleur 5 - Local A,Onduleur 5 - Local A,5,2001862627,SMA/Sunny Mini Central/8000TL,2001862627,True,8.82
P001562,Clelles,Onduleur 6 - Local A,Onduleur 6 - Local A,6,2001700527,SMA/Sunny Mini Central/10000TL,2001700527,True,8.82
P001562,Clelles,Onduleur 7 - Local A,Onduleur 7 - Local A,7,2001849917,SMA/Sunny Mini Central/8000TL,2001849917,True,8.82
P001562,Clelles,Onduleur 8 - Local A,Onduleur 8 - Local A,8,2001850756,SMA/Sunny Mini Central/8000TL,2001850756,True,8.82
P001562,Clelles,Onduleur 9 - Local A,Onduleur 9 - Local A,9,2001861866,SMA/Sunny Mini Central/8000TL,2001861866,True,8.82
P001565,St Marcel,Onduleur 01 - Local 1,Onduleur 01 - Local 1,1,2001831156,SMA/Sunny Mini Central/11000TL,2001831156,True,12.6
P001565,St Marcel,Onduleur 02 - Local 1,Onduleur 02 - Local 1,2,2007307620,SMA/Sunny Mini Central/11000TL,2007307620,True,12.6
P001565,St Marcel,Onduleur 03 - Local 1,Onduleur 03 - Local 1,3,2001831613,SMA/Sunny Mini Central/11000TL,2001831613,True,12.6
P001565,St Marcel,Onduleur 04 - Local 1,Onduleur 04 - Local 1,4,2001831206,SMA/Sunny Mini Central/10000TL,2001831206,True,12.6
P001565,St Marcel,Onduleur 05 - Local 1,Onduleur 05 - Local 1,5,2002022707,SMA/Sunny Mini Central/11000TL,2002022707,True,12.6
P001565,St Marcel,Onduleur 06 - Local 1,Onduleur 06 - Local 1,6,2001831157,SMA/Sunny Mini Central/11000TL,2001831157,True,12.6
P001565,St Marcel,Onduleur 07 - Local 1,Onduleur 07 - Local 1,7,2001831123,SMA/Sunny Mini Central/11000TL,2001831123,True,12.6
P001565,St Marcel,Onduleur 08 - Local 1,Onduleur 08 - Local 1,8,2007387264,SMA/Sunny Mini Central/11000TL,2007387264,True,12.6
P001565,St Marcel,Onduleur 09 - Local 1,Onduleur 09 - Local 1,9,2001831128,SMA/Sunny Mini Central/11000TL,2001831128,True,12.6
P001565,St Marcel,Onduleur 10 - Local 1,Onduleur 10 - Local 1,10,2001831143,SMA/Sunny Mini Central/11000TL,2001831143,True,12.6
P001565,St Marcel,Onduleur 11 - Local 2,Onduleur 11 - Local 2,11,2001831121,SMA/Sunny Mini Central/11000TL,2001831121,True,12.6
P001565,St Marcel,Onduleur 12 - Local 2,Onduleur 12 - Local 2,12,2001831082,SMA/Sunny Mini Central/11000TL,2001831082,True,12.6
P001565,St Marcel,Onduleur 13 - Local 2,Onduleur 13 - Local 2,13,2000913826,SMA/Sunny Mini Central/10000TL,2000913826,True,9.45
P001565,St Marcel,Onduleur 14 - Local 2,Onduleur 14 - Local 2,14,2007315806,SMA/Sunny Mini Central/10000TL,2007315806,True,9.45
P001565,St Marcel,Onduleur 15 - Local 2,Onduleur 15 - Local 2,15,2001831209,SMA/Sunny Mini Central/10000TL,2001831209,True,9.45
P001565,St Marcel,Onduleur 16 - Local 2,Onduleur 16 - Local 2,16,2001831253,SMA/Sunny Mini Central/10000TL,2001831253,True,9.45
P001565,St Marcel,Onduleur 17 - Local 2,Onduleur 17 - Local 2,17,2001831212,SMA/Sunny Mini Central/10000TL,2001831212,True,9.45
P001565,St Marcel,Onduleur 18 - Local 2,Onduleur 18 - Local 2,18,2001831141,SMA/Sunny Mini Central/11000TL,2001831141,True,9.45
P001565,St Marcel,Onduleur 19 - Local 2,Onduleur 19 - Local 2,19,2001831144,SMA/Sunny Mini Central/10000TL,2001831144,True,9.45
P001565,St Marcel,Onduleur 20 - Local 2,Onduleur 20 - Local 2,20,2000915283,SMA/Sunny Mini Central/10000TL,2000915283,True,9.45
P001565,St Marcel,Onduleur 21 - Local 2,Onduleur 21 - Local 2,21,2007387095,SMA/Sunny Mini Central/10000TL,2007387095,True,9.45
P001565,St Marcel,Onduleur 22 - Local 2,Onduleur 22 - Local 2,22,2001831147,SMA/Sunny Mini Central/10000TL,2001831147,True,9.45
P001565,St Marcel,Onduleur 23 - Local 1,Onduleur 23 - Local 1,23,2001831068,SMA/Sunny Mini Central/10000TL,2001831068,True,9.45
P001565,St Marcel,Onduleur 24 - Local 1,Onduleur 24 - Local 1,24,2001831077,SMA/Sunny Mini Central/10000TL,2001831077,True,9.45
P001565,St Marcel,Onduleur 25 - Local 3,Onduleur 25 - Local 3,25,2001831663,SMA/Sunny Mini Central/11000TL,2001831663,True,12.6
P001565,St Marcel,Onduleur 26 - Local 3,Onduleur 26 - Local 3,26,2001831657,SMA/Sunny Mini Central/10000TL,2001831657,True,12.6
P001565,St Marcel,Onduleur 27 - Local 3,Onduleur 27 - Local 3,27,2001831416,SMA/Sunny Mini Central/11000TL,2001831416,True,12.6
P001565,St Marcel,Onduleur 28 - Local 3,Onduleur 28 - Local 3,28,2001831658,SMA/Sunny Mini Central/10000TL,2001831658,True,12.6
P001565,St Marcel,Onduleur 29 - Local 3,Onduleur 29 - Local 3,29,2001831662,SMA/Sunny Mini Central/10000TL,2001831662,True,12.6
P001565,St Marcel,Onduleur 30 - Local 3,Onduleur 30 - Local 3,30,2001831687,SMA/Sunny Mini Central/10000TL,2001831687,True,12.6
P001565,St Marcel,Onduleur 31 - Local 3,Onduleur 31 - Local 3,31,2001831649,SMA/Sunny Mini Central/10000TL,2001831649,True,12.6
P001565,St Marcel,Onduleur 32 - Local 3,Onduleur 32 - Local 3,32,2001831205,SMA/Sunny Mini Central/10000TL,2001831205,True,12.6
P001565,St Marcel,Onduleur 33 - Local 3,Onduleur 33 - Local 3,33,2001831610,SMA/Sunny Mini Central/10000TL,2001831610,True,12.6
P001565,St Marcel,Onduleur 34 - Local 3,Onduleur 34 - Local 3,34,2001831652,SMA/Sunny Mini Central/10000TL,2001831652,True,12.6
P001565,St Marcel,Onduleur 35 - Local 3,Onduleur 35 - Local 3,35,2001831413,SMA/Sunny Mini Central/10000TL,2001831413,True,12.6
P001565,St Marcel,Onduleur 36 - Local 3,Onduleur 36 - Local 3,36,2001831404,SMA/Sunny Mini Central/10000TL,2001831404,True,12.6
P001565,St Marcel,Onduleur 37 - Local 3,Onduleur 37 - Local 3,37,2001831651,SMA/Sunny Mini Central/10000TL,2001831651,True,9.45
P001565,St Marcel,Onduleur 38 - Local 3,Onduleur 38 - Local 3,38,2001830970,SMA/Sunny Mini Central/10000TL,2001830970,True,9.45
P001565,St Marcel,Onduleur 39 - Local 3,Onduleur 39 - Local 3,39,2001831684,SMA/Sunny Mini Central/10000TL,2001831684,True,9.45
P001565,St Marcel,Onduleur 40 - Local 3,Onduleur 40 - Local 3,40,2001831069,SMA/Sunny Mini Central/10000TL,2001831069,True,9.45
P001565,St Marcel,Onduleur 41 - Local 4,Onduleur 41 - Local 4,41,2001831203,SMA/Sunny Mini Central/10000TL,2001831203,True,9.45
P001565,St Marcel,Onduleur 42 - Local 4,Onduleur 42 - Local 4,42,2001831523,SMA/Sunny Mini Central/10000TL,2001831523,True,9.45
